Usuarios 1 e 2, Tipo: Cosseno, Taxa de Similaridade: 0.4026060938931021
Usuarios 1 e 3412, Tipo: Cosseno, Taxa de Similaridade: 0.16273507429983664
Usuarios 1 e 3413, Tipo: Cosseno, Taxa de Similaridade: 0.695787961426623
Usuarios 1 e 3414, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 3415, Tipo: Cosseno, Taxa de Similaridade: 0.2927695791318291
Usuarios 1 e 3416, Tipo: Cosseno, Taxa de Similaridade: 0.3968969703923397
Usuarios 1 e 3417, Tipo: Cosseno, Taxa de Similaridade: 0.4568364328456322
Usuarios 1 e 3418, Tipo: Cosseno, Taxa de Similaridade: 0.34473996418577035
Usuarios 1 e 3419, Tipo: Cosseno, Taxa de Similaridade: 0.6245476628486604
Usuarios 1 e 3420, Tipo: Cosseno, Taxa de Similaridade: 0.7611205351555865
Usuarios 1 e 3421, Tipo: Cosseno, Taxa de Similaridade: 0.43167587363432514
Usuarios 1 e 3422, Tipo: Cosseno, Taxa de Similaridade: 0.19160852401418432
Usuarios 1 e 3423, Tipo: Cosseno, Taxa de Similaridade: 0.3892007096262939
Usuarios 1 e 3424, Tipo: Cosseno, Taxa de Similaridade: 0.3096536213506601
Usuarios 1 e 3425, Tipo: Cosseno, Taxa de Similaridade: 0.42640225528107956
Usuarios 1 e 3426, Tipo: Cosseno, Taxa de Similaridade: 0.42607430560818854
Usuarios 1 e 3427, Tipo: Cosseno, Taxa de Similaridade: 0.6773949883371666
Usuarios 1 e 3428, Tipo: Cosseno, Taxa de Similaridade: 0.5515949783332766
Usuarios 1 e 3429, Tipo: Cosseno, Taxa de Similaridade: 0.23761881253008532
Usuarios 1 e 3430, Tipo: Cosseno, Taxa de Similaridade: 0.7586789833905272
Usuarios 1 e 3431, Tipo: Cosseno, Taxa de Similaridade: 0.5712595439640212
Usuarios 1 e 3432, Tipo: Cosseno, Taxa de Similaridade: 0.6962490757940143
Usuarios 1 e 3433, Tipo: Cosseno, Taxa de Similaridade: 0.2900572554064889
Usuarios 1 e 3434, Tipo: Cosseno, Taxa de Similaridade: 0.14593266286934256
Usuarios 1 e 3435, Tipo: Cosseno, Taxa de Similaridade: 0.4180089328855817
Usuarios 1 e 3436, Tipo: Cosseno, Taxa de Similaridade: 0.4607613283034455
Usuarios 1 e 3437, Tipo: Cosseno, Taxa de Similaridade: 0.4639430203797952
Usuarios 1 e 3438, Tipo: Cosseno, Taxa de Similaridade: 0.20506875817287307
Usuarios 1 e 3439, Tipo: Cosseno, Taxa de Similaridade: 0.23680642989272635
Usuarios 1 e 3440, Tipo: Cosseno, Taxa de Similaridade: -1
Usuarios 1 e 3441, Tipo: Cosseno, Taxa de Similaridade: 0.06094934193947168
Usuarios 1 e 3442, Tipo: Cosseno, Taxa de Similaridade: 0.25782051319589144
Usuarios 1 e 3443, Tipo: Cosseno, Taxa de Similaridade: 0.4163900582037015
Usuarios 1 e 3444, Tipo: Cosseno, Taxa de Similaridade: 0.239398055992039
Usuarios 1 e 3445, Tipo: Cosseno, Taxa de Similaridade: 0.20905673576551942
Usuarios 1 e 3446, Tipo: Cosseno, Taxa de Similaridade: 0.5904880138968244
Usuarios 1 e 3447, Tipo: Cosseno, Taxa de Similaridade: 0.386522969332941
Usuarios 1 e 3448, Tipo: Cosseno, Taxa de Similaridade: 0.16629110578288137
Usuarios 1 e 3449, Tipo: Cosseno, Taxa de Similaridade: 0.41633891842227744
Usuarios 1 e 3450, Tipo: Cosseno, Taxa de Similaridade: 0.32454070173424904
Usuarios 1 e 3451, Tipo: Cosseno, Taxa de Similaridade: 0.7948137333186142
Usuarios 1 e 3452, Tipo: Cosseno, Taxa de Similaridade: 0.6177763632592864
Usuarios 1 e 3453, Tipo: Cosseno, Taxa de Similaridade: 0.30419309168446396
Usuarios 1 e 3454, Tipo: Cosseno, Taxa de Similaridade: 0.6243790882806142
Usuarios 1 e 3455, Tipo: Cosseno, Taxa de Similaridade: 0.4250012481361896
Usuarios 1 e 3456, Tipo: Cosseno, Taxa de Similaridade: 0.4642779393362652
Usuarios 1 e 3457, Tipo: Cosseno, Taxa de Similaridade: 0.6220699145506774
Usuarios 1 e 3458, Tipo: Cosseno, Taxa de Similaridade: 0.6010447563966017
Usuarios 1 e 3459, Tipo: Cosseno, Taxa de Similaridade: 0.23136411919425964
Usuarios 1 e 3460, Tipo: Cosseno, Taxa de Similaridade: 0.012246202903253374
Usuarios 1 e 3461, Tipo: Cosseno, Taxa de Similaridade: 0.2699552806987122
Usuarios 1 e 3462, Tipo: Cosseno, Taxa de Similaridade: 0.45637296636874375
Usuarios 1 e 3463, Tipo: Cosseno, Taxa de Similaridade: 0.22222741244931749
Usuarios 1 e 3464, Tipo: Cosseno, Taxa de Similaridade: 0.5337246548178601
Usuarios 1 e 3465, Tipo: Cosseno, Taxa de Similaridade: 0.5382544995373266
Usuarios 1 e 3466, Tipo: Cosseno, Taxa de Similaridade: 0.70073361561394
Usuarios 1 e 3467, Tipo: Cosseno, Taxa de Similaridade: 0.48680287666003624
Usuarios 1 e 3468, Tipo: Cosseno, Taxa de Similaridade: 0.8116704366341608
Usuarios 1 e 3469, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 3470, Tipo: Cosseno, Taxa de Similaridade: 0.5221233184511722
Usuarios 1 e 3471, Tipo: Cosseno, Taxa de Similaridade: 0.11591884753391386
Usuarios 1 e 3472, Tipo: Cosseno, Taxa de Similaridade: 0.4924313253631726
Usuarios 1 e 3473, Tipo: Cosseno, Taxa de Similaridade: 0.393168673532053
Usuarios 1 e 3474, Tipo: Cosseno, Taxa de Similaridade: 0.4045445713420185
Usuarios 1 e 3475, Tipo: Cosseno, Taxa de Similaridade: 0.26682327111904036
Usuarios 1 e 3476, Tipo: Cosseno, Taxa de Similaridade: 0.34860743000275013
Usuarios 1 e 3477, Tipo: Cosseno, Taxa de Similaridade: 0.33852283137620565
Usuarios 1 e 3478, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 3479, Tipo: Cosseno, Taxa de Similaridade: 0.25314336302373974
Usuarios 1 e 3480, Tipo: Cosseno, Taxa de Similaridade: 0.5469962669971448
Usuarios 1 e 3481, Tipo: Cosseno, Taxa de Similaridade: 0.1842655263147408
Usuarios 1 e 3482, Tipo: Cosseno, Taxa de Similaridade: 0.6765345147980238
Usuarios 1 e 3483, Tipo: Cosseno, Taxa de Similaridade: 0.34688240125555064
Usuarios 1 e 3484, Tipo: Cosseno, Taxa de Similaridade: 0.33263064124334724
Usuarios 1 e 3485, Tipo: Cosseno, Taxa de Similaridade: 0.7664895061310927
Usuarios 1 e 3486, Tipo: Cosseno, Taxa de Similaridade: 0.41563163817446996
Usuarios 1 e 3487, Tipo: Cosseno, Taxa de Similaridade: 0.4616548218286105
Usuarios 1 e 3488, Tipo: Cosseno, Taxa de Similaridade: 0.364742785551675
Usuarios 1 e 3489, Tipo: Cosseno, Taxa de Similaridade: 0.4658085865411401
Usuarios 1 e 3490, Tipo: Cosseno, Taxa de Similaridade: 0.24117381433169263
Usuarios 1 e 3491, Tipo: Cosseno, Taxa de Similaridade: 0.5967195008764158
Usuarios 1 e 3492, Tipo: Cosseno, Taxa de Similaridade: 0.7616507475040332
Usuarios 1 e 3493, Tipo: Cosseno, Taxa de Similaridade: 0.6015004288140564
Usuarios 1 e 3494, Tipo: Cosseno, Taxa de Similaridade: 0.7451134080356507
Usuarios 1 e 3495, Tipo: Cosseno, Taxa de Similaridade: 0.34236585529378355
Usuarios 1 e 3496, Tipo: Cosseno, Taxa de Similaridade: 0.28192529538681854
Usuarios 1 e 3497, Tipo: Cosseno, Taxa de Similaridade: 0.4236722075620289
Usuarios 1 e 3498, Tipo: Cosseno, Taxa de Similaridade: 0.17602909410297132
Usuarios 1 e 3499, Tipo: Cosseno, Taxa de Similaridade: 0.8101287832002858
Usuarios 1 e 3500, Tipo: Cosseno, Taxa de Similaridade: 0.25591786160624047
Usuarios 1 e 3501, Tipo: Cosseno, Taxa de Similaridade: 0.11073051677236613
Usuarios 1 e 3502, Tipo: Cosseno, Taxa de Similaridade: 0.2280166172277439
Usuarios 1 e 3503, Tipo: Cosseno, Taxa de Similaridade: 0.4687856344414465
Usuarios 1 e 3504, Tipo: Cosseno, Taxa de Similaridade: 0.8064517167511948
Usuarios 1 e 3505, Tipo: Cosseno, Taxa de Similaridade: 0.35743309168563286
Usuarios 1 e 3506, Tipo: Cosseno, Taxa de Similaridade: 0.3386111898580281
Usuarios 1 e 3507, Tipo: Cosseno, Taxa de Similaridade: 0.2631733408673418
Usuarios 1 e 3508, Tipo: Cosseno, Taxa de Similaridade: 0.5608687204391098
Usuarios 1 e 3509, Tipo: Cosseno, Taxa de Similaridade: 0.3366924294587283
Usuarios 1 e 3510, Tipo: Cosseno, Taxa de Similaridade: 0.5642942660985163
Usuarios 1 e 3511, Tipo: Cosseno, Taxa de Similaridade: 0.3982305821645234
Usuarios 1 e 3512, Tipo: Cosseno, Taxa de Similaridade: 0.5192313660482543
Usuarios 1 e 3513, Tipo: Cosseno, Taxa de Similaridade: 0.32390557689934135
Usuarios 1 e 3514, Tipo: Cosseno, Taxa de Similaridade: 0.13873500582647513
Usuarios 1 e 3515, Tipo: Cosseno, Taxa de Similaridade: 0.43953233811045134
Usuarios 1 e 3516, Tipo: Cosseno, Taxa de Similaridade: 0.779098216790136
Usuarios 1 e 3517, Tipo: Cosseno, Taxa de Similaridade: 0.40608220519603216
Usuarios 1 e 3518, Tipo: Cosseno, Taxa de Similaridade: 0.3916738198054372
Usuarios 1 e 3519, Tipo: Cosseno, Taxa de Similaridade: 0.8128095311722552
Usuarios 1 e 3520, Tipo: Cosseno, Taxa de Similaridade: 0.13833384975435162
Usuarios 1 e 3521, Tipo: Cosseno, Taxa de Similaridade: 0.11556291676656319
Usuarios 1 e 3522, Tipo: Cosseno, Taxa de Similaridade: 0.3258642040765553
Usuarios 1 e 3523, Tipo: Cosseno, Taxa de Similaridade: 0.4255535818948175
Usuarios 1 e 3524, Tipo: Cosseno, Taxa de Similaridade: 0.5846297523935751
Usuarios 1 e 3525, Tipo: Cosseno, Taxa de Similaridade: 0.7928157022845418
Usuarios 1 e 3526, Tipo: Cosseno, Taxa de Similaridade: 0.753057993362899
Usuarios 1 e 3527, Tipo: Cosseno, Taxa de Similaridade: 0.4329668991327555
Usuarios 1 e 3528, Tipo: Cosseno, Taxa de Similaridade: 0.5938461726647063
Usuarios 1 e 3529, Tipo: Cosseno, Taxa de Similaridade: 0.8003731524471013
Usuarios 1 e 3530, Tipo: Cosseno, Taxa de Similaridade: 0.6847397592712264
Usuarios 1 e 3531, Tipo: Cosseno, Taxa de Similaridade: 0.5277844696268207
Usuarios 1 e 3532, Tipo: Cosseno, Taxa de Similaridade: 0.6067201328218392
Usuarios 1 e 3533, Tipo: Cosseno, Taxa de Similaridade: 0.7063180532530985
Usuarios 1 e 3534, Tipo: Cosseno, Taxa de Similaridade: 0.2757759738507457
Usuarios 1 e 3535, Tipo: Cosseno, Taxa de Similaridade: 0.2807329414300872
Usuarios 1 e 3536, Tipo: Cosseno, Taxa de Similaridade: 0.5829521063959917
Usuarios 1 e 3537, Tipo: Cosseno, Taxa de Similaridade: 0.5670520815095381
Usuarios 1 e 3538, Tipo: Cosseno, Taxa de Similaridade: 0.30486604922640004
Usuarios 1 e 3539, Tipo: Cosseno, Taxa de Similaridade: 0.40008188159270286
Usuarios 1 e 3540, Tipo: Cosseno, Taxa de Similaridade: 0.6517615009061537
Usuarios 1 e 3541, Tipo: Cosseno, Taxa de Similaridade: 0.20425046007430744
Usuarios 1 e 3542, Tipo: Cosseno, Taxa de Similaridade: 0.5124598971907615
Usuarios 1 e 3543, Tipo: Cosseno, Taxa de Similaridade: 0.3898885870550565
Usuarios 1 e 3544, Tipo: Cosseno, Taxa de Similaridade: 0.5721650231053051
Usuarios 1 e 3545, Tipo: Cosseno, Taxa de Similaridade: 0.4723304953611556
Usuarios 1 e 3546, Tipo: Cosseno, Taxa de Similaridade: 0.6290804377455347
Usuarios 1 e 3547, Tipo: Cosseno, Taxa de Similaridade: 0.3183806040997887
Usuarios 1 e 3548, Tipo: Cosseno, Taxa de Similaridade: 0.22248174061659634
Usuarios 1 e 3549, Tipo: Cosseno, Taxa de Similaridade: 0.22422030648872252
Usuarios 1 e 3550, Tipo: Cosseno, Taxa de Similaridade: 0.3259278508979605
Usuarios 1 e 3551, Tipo: Cosseno, Taxa de Similaridade: 0.17305189582165478
Usuarios 1 e 3552, Tipo: Cosseno, Taxa de Similaridade: 0.3173436603355729
Usuarios 1 e 3553, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 3554, Tipo: Cosseno, Taxa de Similaridade: 0.34007394194943075
Usuarios 1 e 3555, Tipo: Cosseno, Taxa de Similaridade: 0.5959874274328849
Usuarios 1 e 3556, Tipo: Cosseno, Taxa de Similaridade: 0.5266574644256515
Usuarios 1 e 3557, Tipo: Cosseno, Taxa de Similaridade: 0.13588717808679407
Usuarios 1 e 3558, Tipo: Cosseno, Taxa de Similaridade: 0.756029340153906
Usuarios 1 e 3559, Tipo: Cosseno, Taxa de Similaridade: 0.45852887375049045
Usuarios 1 e 3560, Tipo: Cosseno, Taxa de Similaridade: 0.7318464029140854
Usuarios 1 e 3561, Tipo: Cosseno, Taxa de Similaridade: 0.07426754636715173
Usuarios 1 e 3562, Tipo: Cosseno, Taxa de Similaridade: 0.4073011444900873
Usuarios 1 e 3563, Tipo: Cosseno, Taxa de Similaridade: 0.08694082933202098
Usuarios 1 e 3564, Tipo: Cosseno, Taxa de Similaridade: 0.7853310067278163
Usuarios 1 e 3565, Tipo: Cosseno, Taxa de Similaridade: 0.21905202809113614
Usuarios 1 e 3566, Tipo: Cosseno, Taxa de Similaridade: 0.8253114927743579
Usuarios 1 e 3567, Tipo: Cosseno, Taxa de Similaridade: 0.5849348170603665
Usuarios 1 e 3568, Tipo: Cosseno, Taxa de Similaridade: 0.488285695389451
Usuarios 1 e 3569, Tipo: Cosseno, Taxa de Similaridade: 0.7388442533226008
Usuarios 1 e 3570, Tipo: Cosseno, Taxa de Similaridade: 0.08542380068304892
Usuarios 1 e 3571, Tipo: Cosseno, Taxa de Similaridade: 0.2176868619343007
Usuarios 1 e 3572, Tipo: Cosseno, Taxa de Similaridade: 0.5227295932824854
Usuarios 1 e 3573, Tipo: Cosseno, Taxa de Similaridade: 0.5100428826548364
Usuarios 1 e 3574, Tipo: Cosseno, Taxa de Similaridade: 0.4171558479974457
Usuarios 1 e 3575, Tipo: Cosseno, Taxa de Similaridade: 0.6243649777787295
Usuarios 1 e 3576, Tipo: Cosseno, Taxa de Similaridade: 0.40832418181728897
Usuarios 1 e 3577, Tipo: Cosseno, Taxa de Similaridade: 0.220462275275147
Usuarios 1 e 3578, Tipo: Cosseno, Taxa de Similaridade: 0.08219197719458628
Usuarios 1 e 3579, Tipo: Cosseno, Taxa de Similaridade: 0.1373592077216014
Usuarios 1 e 3580, Tipo: Cosseno, Taxa de Similaridade: 0.5598230748644054
Usuarios 1 e 3581, Tipo: Cosseno, Taxa de Similaridade: 0.8438390714716882
Usuarios 1 e 3582, Tipo: Cosseno, Taxa de Similaridade: 0.2281296107420131
Usuarios 1 e 3583, Tipo: Cosseno, Taxa de Similaridade: 0.36213117602520095
Usuarios 1 e 3584, Tipo: Cosseno, Taxa de Similaridade: 0.5599130646626655
Usuarios 1 e 3585, Tipo: Cosseno, Taxa de Similaridade: 0.43006642331008493
Usuarios 1 e 3586, Tipo: Cosseno, Taxa de Similaridade: 0.3064030400064668
Usuarios 1 e 3587, Tipo: Cosseno, Taxa de Similaridade: 0.27430264868790205
Usuarios 1 e 3588, Tipo: Cosseno, Taxa de Similaridade: 0.4134341218112342
Usuarios 1 e 3589, Tipo: Cosseno, Taxa de Similaridade: 0.3286139716403232
Usuarios 1 e 3590, Tipo: Cosseno, Taxa de Similaridade: 0.8170981163405355
Usuarios 1 e 3591, Tipo: Cosseno, Taxa de Similaridade: 0.3961627469747711
Usuarios 1 e 3592, Tipo: Cosseno, Taxa de Similaridade: 0.4417971194204721
Usuarios 1 e 3593, Tipo: Cosseno, Taxa de Similaridade: 0.8316493646564761
Usuarios 1 e 3594, Tipo: Cosseno, Taxa de Similaridade: 0.4524434204065859
Usuarios 1 e 3595, Tipo: Cosseno, Taxa de Similaridade: 0.1629625477564088
Usuarios 1 e 3596, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 3597, Tipo: Cosseno, Taxa de Similaridade: 0.6981132780475369
Usuarios 1 e 3598, Tipo: Cosseno, Taxa de Similaridade: 0.5382044203873729
Usuarios 1 e 3599, Tipo: Cosseno, Taxa de Similaridade: 0.47900597478241097
Usuarios 1 e 3600, Tipo: Cosseno, Taxa de Similaridade: 0.4467682581510036
Usuarios 1 e 3601, Tipo: Cosseno, Taxa de Similaridade: 0.5533557256577509
Usuarios 1 e 3602, Tipo: Cosseno, Taxa de Similaridade: 0.6941142075729569
Usuarios 1 e 3603, Tipo: Cosseno, Taxa de Similaridade: 0.5365072354232202
Usuarios 1 e 3604, Tipo: Cosseno, Taxa de Similaridade: 0.013423552233651445
Usuarios 1 e 3605, Tipo: Cosseno, Taxa de Similaridade: 0.20738415525979925
Usuarios 1 e 3606, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 3607, Tipo: Cosseno, Taxa de Similaridade: 0.2613655476323962
Usuarios 1 e 3608, Tipo: Cosseno, Taxa de Similaridade: 0.29726848600965566
Usuarios 1 e 3609, Tipo: Cosseno, Taxa de Similaridade: 0.36981465974671973
Usuarios 1 e 3610, Tipo: Cosseno, Taxa de Similaridade: 0.7597527135589629
Usuarios 1 e 3611, Tipo: Cosseno, Taxa de Similaridade: 0.4842831238227566
Usuarios 1 e 3612, Tipo: Cosseno, Taxa de Similaridade: 0.4694507336736245
Usuarios 1 e 3613, Tipo: Cosseno, Taxa de Similaridade: 0.656516123110881
Usuarios 1 e 3614, Tipo: Cosseno, Taxa de Similaridade: 0.6434572534887293
Usuarios 1 e 3615, Tipo: Cosseno, Taxa de Similaridade: 0.2791317911912533
Usuarios 1 e 3616, Tipo: Cosseno, Taxa de Similaridade: 0.24090905030582613
Usuarios 1 e 3617, Tipo: Cosseno, Taxa de Similaridade: 0.1139926490240804
Usuarios 1 e 3618, Tipo: Cosseno, Taxa de Similaridade: 0.5079049685751857
Usuarios 1 e 3619, Tipo: Cosseno, Taxa de Similaridade: 0.4931884567588142
Usuarios 1 e 3620, Tipo: Cosseno, Taxa de Similaridade: 0.44440852144709486
Usuarios 1 e 3621, Tipo: Cosseno, Taxa de Similaridade: 0.2976501449297136
Usuarios 1 e 3622, Tipo: Cosseno, Taxa de Similaridade: 0.38200765202384196
Usuarios 1 e 3623, Tipo: Cosseno, Taxa de Similaridade: 0.6164263839504929
Usuarios 1 e 3624, Tipo: Cosseno, Taxa de Similaridade: 0.5063963433727919
Usuarios 1 e 3625, Tipo: Cosseno, Taxa de Similaridade: 0.4520881124969794
Usuarios 1 e 3626, Tipo: Cosseno, Taxa de Similaridade: 0.7578686934117376
Usuarios 1 e 3627, Tipo: Cosseno, Taxa de Similaridade: 0.023499347056215168
Usuarios 1 e 3628, Tipo: Cosseno, Taxa de Similaridade: 0.2594715958917003
Usuarios 1 e 3629, Tipo: Cosseno, Taxa de Similaridade: 0.04294476507172129
Usuarios 1 e 3630, Tipo: Cosseno, Taxa de Similaridade: 0.5368810714124116
Usuarios 1 e 3631, Tipo: Cosseno, Taxa de Similaridade: 0.18483597456404582
Usuarios 1 e 3632, Tipo: Cosseno, Taxa de Similaridade: 0.08721268736740126
Usuarios 1 e 3633, Tipo: Cosseno, Taxa de Similaridade: 0.5751039004770739
Usuarios 1 e 3634, Tipo: Cosseno, Taxa de Similaridade: 0.153561057798297
Usuarios 1 e 3635, Tipo: Cosseno, Taxa de Similaridade: 0.2782993276993079
Usuarios 1 e 3636, Tipo: Cosseno, Taxa de Similaridade: 0.24133145200143635
Usuarios 1 e 3637, Tipo: Cosseno, Taxa de Similaridade: 0.36033847676277053
Usuarios 1 e 3638, Tipo: Cosseno, Taxa de Similaridade: 0.48263393773149527
Usuarios 1 e 3639, Tipo: Cosseno, Taxa de Similaridade: 0.40443376306438344
Usuarios 1 e 3640, Tipo: Cosseno, Taxa de Similaridade: 0.5217505646771401
Usuarios 1 e 3641, Tipo: Cosseno, Taxa de Similaridade: 0.06532452773790312
Usuarios 1 e 3642, Tipo: Cosseno, Taxa de Similaridade: 0.39487544759702947
Usuarios 1 e 3643, Tipo: Cosseno, Taxa de Similaridade: 0.21636294448211388
Usuarios 1 e 3644, Tipo: Cosseno, Taxa de Similaridade: 0.4935624542853583
Usuarios 1 e 3645, Tipo: Cosseno, Taxa de Similaridade: 0.8977997879756611
Usuarios 1 e 3646, Tipo: Cosseno, Taxa de Similaridade: 0.4980867903486546
Usuarios 1 e 3647, Tipo: Cosseno, Taxa de Similaridade: 0.6481908005185572
Usuarios 1 e 3648, Tipo: Cosseno, Taxa de Similaridade: 0.2785234761168172
Usuarios 1 e 3649, Tipo: Cosseno, Taxa de Similaridade: 0.5722080365479697
Usuarios 1 e 3650, Tipo: Cosseno, Taxa de Similaridade: 0.5821349091983042
Usuarios 1 e 3651, Tipo: Cosseno, Taxa de Similaridade: 0.21924452389558594
Usuarios 1 e 3652, Tipo: Cosseno, Taxa de Similaridade: 0.3241745332668883
Usuarios 1 e 3653, Tipo: Cosseno, Taxa de Similaridade: 0.3809405544906913
Usuarios 1 e 3654, Tipo: Cosseno, Taxa de Similaridade: 0.8168504519249458
Usuarios 1 e 3655, Tipo: Cosseno, Taxa de Similaridade: 0.43690236068878247
Usuarios 1 e 3656, Tipo: Cosseno, Taxa de Similaridade: 0.36948300160311887
Usuarios 1 e 3657, Tipo: Cosseno, Taxa de Similaridade: 0.7198667493953911
Usuarios 1 e 3658, Tipo: Cosseno, Taxa de Similaridade: 0.20558898048616386
Usuarios 1 e 3659, Tipo: Cosseno, Taxa de Similaridade: 0.29002861958328835
Usuarios 1 e 3660, Tipo: Cosseno, Taxa de Similaridade: 0.020432633029067098
Usuarios 1 e 3661, Tipo: Cosseno, Taxa de Similaridade: 0.3657998012025286
Usuarios 1 e 3662, Tipo: Cosseno, Taxa de Similaridade: 0.4372697079394647
Usuarios 1 e 3663, Tipo: Cosseno, Taxa de Similaridade: 0.38128924619014726
Usuarios 1 e 3664, Tipo: Cosseno, Taxa de Similaridade: 0.36605016806833846
Usuarios 1 e 3665, Tipo: Cosseno, Taxa de Similaridade: 0.8332026739542736
Usuarios 1 e 3666, Tipo: Cosseno, Taxa de Similaridade: 0.45297001350285415
Usuarios 1 e 3667, Tipo: Cosseno, Taxa de Similaridade: 0.5327137540608369
Usuarios 1 e 3668, Tipo: Cosseno, Taxa de Similaridade: 0.23193149832021204
Usuarios 1 e 3669, Tipo: Cosseno, Taxa de Similaridade: 0.6655313630574797
Usuarios 1 e 3670, Tipo: Cosseno, Taxa de Similaridade: 0.5948181812430282
Usuarios 1 e 3671, Tipo: Cosseno, Taxa de Similaridade: 0.5694855554387676
Usuarios 1 e 3672, Tipo: Cosseno, Taxa de Similaridade: 0.39285011121620367
Usuarios 1 e 3673, Tipo: Cosseno, Taxa de Similaridade: 0.35471268163085495
Usuarios 1 e 3674, Tipo: Cosseno, Taxa de Similaridade: 0.8263818826737156
Usuarios 1 e 3675, Tipo: Cosseno, Taxa de Similaridade: 0.7175759816678409
Usuarios 1 e 3676, Tipo: Cosseno, Taxa de Similaridade: 0.12312810827354291
Usuarios 1 e 3677, Tipo: Cosseno, Taxa de Similaridade: 0.46897223485261935
Usuarios 1 e 3678, Tipo: Cosseno, Taxa de Similaridade: 0.27242865077523887
Usuarios 1 e 3679, Tipo: Cosseno, Taxa de Similaridade: 0.32592785089796045
Usuarios 1 e 3680, Tipo: Cosseno, Taxa de Similaridade: 0.7290686564804375
Usuarios 1 e 3681, Tipo: Cosseno, Taxa de Similaridade: 0.6558739401710157
Usuarios 1 e 3682, Tipo: Cosseno, Taxa de Similaridade: 0.5860402162677633
Usuarios 1 e 3683, Tipo: Cosseno, Taxa de Similaridade: 0.290059971679705
Usuarios 1 e 3684, Tipo: Cosseno, Taxa de Similaridade: 0.5084356634647903
Usuarios 1 e 3685, Tipo: Cosseno, Taxa de Similaridade: 0.15088675544969077
Usuarios 1 e 3686, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 3687, Tipo: Cosseno, Taxa de Similaridade: 0.3961072333013799
Usuarios 1 e 3688, Tipo: Cosseno, Taxa de Similaridade: 0.4293918575188079
Usuarios 1 e 3689, Tipo: Cosseno, Taxa de Similaridade: 0.8118247996542294
Usuarios 1 e 3690, Tipo: Cosseno, Taxa de Similaridade: 0.48398061079944305
Usuarios 1 e 3691, Tipo: Cosseno, Taxa de Similaridade: 0.2798233085013316
Usuarios 1 e 3692, Tipo: Cosseno, Taxa de Similaridade: 0.5840299780474408
Usuarios 1 e 3693, Tipo: Cosseno, Taxa de Similaridade: 0.7439580931204746
Usuarios 1 e 3694, Tipo: Cosseno, Taxa de Similaridade: 0.7628100985786651
Usuarios 1 e 3695, Tipo: Cosseno, Taxa de Similaridade: 0.3305615937470761
Usuarios 1 e 3696, Tipo: Cosseno, Taxa de Similaridade: 0.48926462692561357
Usuarios 1 e 3697, Tipo: Cosseno, Taxa de Similaridade: 0.5953361085220764
Usuarios 1 e 3698, Tipo: Cosseno, Taxa de Similaridade: 0.7154063424669026
Usuarios 1 e 3699, Tipo: Cosseno, Taxa de Similaridade: 0.258967454177294
Usuarios 1 e 3700, Tipo: Cosseno, Taxa de Similaridade: 0.40220612776792986
Usuarios 1 e 3701, Tipo: Cosseno, Taxa de Similaridade: 0.4522343317259207
