id,name,show1,show2,show3,show4,show5,show6,show7,show8,show9,show10
1774,Shirley,22,0,85,0,0,0,10,63,0,36
1775,Ted,0,0,77,0,93,14,0,0,0,0
1776,Tilman,40,0,0,66,0,0,86,11,99,44
1777,Vance,0,0,91,71,0,0,9,0,0,10
1778,Williams,17,2,86,15,48,67,35,0,31,0
1779,Worth,0,94,0,0,100,0,6,0,1,0
1780,York,20,88,0,65,0,17,0,0,0,0
1781,Acie,91,0,100,0,20,30,48,79,0,86
1782,Alden,9,92,0,38,43,54,91,0,48,10
1783,Alfonso,89,91,18,0,50,0,66,0,3,0
1784,Alois,0,87,83,0,64,0,89,40,63,64
1785,Alvah,46,31,0,0,84,25,0,96,0,0
1786,Alvie,11,89,0,77,41,96,84,0,0,0
1787,Andres,0,0,0,69,47,21,0,0,92,70
1788,Asher,50,0,66,9,60,61,17,14,64,0
1789,Ashley,0,0,31,0,0,0,0,0,49,12
1790,Ashton,0,0,74,0,46,72,40,60,0,16
1791,Augustine,70,0,19,65,0,89,0,93,0,36
1792,Baxter,76,0,33,58,11,0,0,0,0,44
1793,Bernhard,29,0,0,82,24,0,44,98,42,0
1794,Bertrand,77,17,73,0,39,0,7,11,100,10
1795,Billy,88,51,30,71,0,16,47,0,0,0
1796,Bird,0,19,2,77,51,90,0,9,0,37
1797,Blaine,63,0,38,6,0,36,48,0,0,0
1798,Bruno,0,2,0,54,0,0,0,0,98,0
1799,Burke,80,91,34,91,32,95,0,92,83,0
1800,Cap,0,0,76,22,44,0,0,27,0,69
1801,Carrie,0,0,10,0,1,61,0,0,0,0
1802,Carson,11,0,70,0,0,71,0,0,18,0
1803,Casimiro,70,0,41,0,67,31,6,0,0,63
1804,Collie,0,0,12,0,39,0,0,0,0,0
1805,Curley,0,0,0,74,68,0,41,15,35,83
1806,Dale,67,0,54,0,9,0,35,51,27,0
1807,Dixon,0,0,84,0,7,0,0,0,7,0
1808,Dominick,7,36,0,0,30,75,35,78,0,0
1809,Ennis,30,98,0,0,0,0,0,0,16,0
1810,Erasmus,21,63,0,72,0,0,0,0,13,50
1811,Ferd,81,0,0,0,0,0,48,0,0,0
1812,Garret,0,0,59,0,0,0,83,84,4,0
1813,Gary,0,5,0,14,0,7,0,39,0,0
1814,Gee,0,12,53,0,94,0,74,0,75,83
1815,Gerrit,84,0,0,65,30,0,72,26,0,0
1816,Gregory,49,0,7,0,46,0,0,0,78,77
1817,Griffin,98,0,81,37,13,0,0,23,33,69
1818,Hall,0,0,0,0,0,28,0,12,31,0
1819,Heber,23,77,7,0,0,0,69,0,0,0
1820,Hector,0,0,3,12,0,33,39,58,0,12
1821,Hermann,61,91,0,0,0,0,65,0,0,58
1822,Hosteen,0,0,62,0,0,51,32,62,36,0
1823,Howell,69,87,0,0,67,0,95,0,91,0
1824,Huey,0,84,80,78,53,96,0,57,0,53
1825,Humphrey,0,52,11,48,0,0,0,36,38,31
1826,Hunter,0,0,0,0,0,54,0,74,0,61
1827,Hurley,10,19,0,0,45,83,0,54,16,36
1828,Isidore,18,0,50,0,78,89,0,0,100,76
1829,Ivey,86,96,0,0,66,0,0,0,0,0
1830,Jones,75,99,0,0,53,68,46,2,78,0
1831,Lafe,0,0,0,11,0,0,75,84,0,42
1832,Lonie,92,51,37,0,0,0,25,0,0,90
1833,Lorenza,32,43,0,0,0,8,0,0,0,80
1834,Lyle,20,0,0,0,0,0,0,46,33,0
1835,Marian,78,0,84,0,39,0,0,70,0,92
1836,Maud,75,0,0,0,77,22,0,90,92,87
1837,Maude,49,39,0,40,0,0,0,86,100,0
1838,Melville,97,8,0,0,0,19,79,0,16,45
1839,Murphy,70,82,64,53,0,0,0,0,53,0
1840,Neil,0,0,0,0,36,0,57,32,0,52
1841,Obe,0,0,93,0,36,0,20,59,0,3
1842,Obie,13,56,42,0,0,0,86,0,36,0
1843,Orla,0,9,0,17,85,0,95,55,0,71
1844,Orlo,0,2,0,0,14,24,0,96,66,95
1845,Orrie,0,2,28,0,0,75,40,0,58,0
1846,Oswald,0,61,0,88,0,0,66,0,0,0
1847,Otha,47,74,95,0,38,43,0,98,0,0
1848,Richmond,89,0,0,0,64,0,40,0,0,0
1849,Rodney,0,85,0,0,0,33,91,0,12,0
1850,Rutherford,65,0,77,64,59,0,0,0,0,49
1851,Sebastian,12,90,11,82,0,0,0,62,0,0
1852,Stanton,0,0,0,99,0,78,0,18,0,0
1853,Starling,0,57,0,0,23,20,0,0,51,0
1854,Stonewall,38,0,0,0,73,68,58,87,56,0
1855,Sydney,0,64,51,0,0,72,83,53,77,2
1856,Thurman,36,57,0,0,58,0,0,0,69,80
1857,Tolbert,0,0,0,6,0,0,42,47,87,0
1858,Toney,0,0,0,67,0,0,89,0,0,78
1859,Troy,46,0,13,47,0,0,69,0,0,44
1860,Uriah,0,0,0,56,0,78,0,0,17,0
1861,Vernie,40,53,0,0,44,98,0,62,0,84
1862,Weaver,0,40,0,70,29,0,93,96,5,0
1863,Webb,24,0,32,16,100,77,0,0,0,2
1864,Whit,0,0,98,95,0,0,0,0,3,0
1865,Yee,0,0,0,36,0,0,1,38,78,6
1866,Adrien,0,61,0,70,84,0,63,94,0,0
1867,Albin,92,0,5,94,0,62,0,0,46,94
1868,Alf,55,32,59,87,64,0,88,0,0,0
1869,Alto,0,23,0,0,98,0,19,0,40,36
1870,Angelo,0,70,0,0,0,0,0,58,0,80
1871,Annie,60,43,0,0,86,9,70,37,82,0
1872,Antone,0,97,76,85,0,0,0,44,0,3
1873,Arden,0,0,0,0,52,43,0,54,0,93
1874,Arlington,41,0,0,36,8,0,95,0,33,64
1875,Atticus,25,66,0,0,63,0,55,23,0,0
1876,Augustin,0,0,46,0,0,46,0,0,98,0
1877,Author,0,0,60,69,0,90,34,63,0,0
1878,Authur,76,0,0,9,0,0,0,79,69,0
1879,Bedford,0,0,0,0,0,0,44,0,0,0
1880,Belton,62,97,60,59,94,50,96,0,0,58
1881,Bertha,0,0,68,0,0,0,50,0,16,82
1882,Blair,0,0,0,40,62,0,0,0,70,68
1883,Burrell,19,0,0,0,46,60,49,11,75,67
1884,Buster,100,3,0,0,57,0,0,16,0,0
1885,Caesar,0,0,31,52,55,0,21,0,0,0
1886,Callie,12,1,0,22,35,10,0,0,92,78
1887,Campbell,0,71,0,0,93,0,0,0,2,0
1888,Champ,95,0,3,0,51,0,30,91,0,70
1889,Clara,51,0,18,38,0,0,0,30,0,0
1890,Clarance,0,67,42,47,52,39,0,0,92,72
1891,Clarke,46,0,0,1,0,0,0,0,0,0
1892,Cliff,0,4,0,29,12,0,14,0,41,0
1893,Coley,24,89,0,6,0,24,0,35,0,44
1894,Colin,68,1,0,71,10,0,45,0,20,0
1895,Conway,40,46,0,0,64,0,28,46,0,3
1896,Craig,23,2,82,0,12,0,48,0,0,0
1897,Dalton,39,0,0,0,0,81,26,91,3,0
1898,Darrell,0,29,0,0,0,0,0,0,0,0
1899,Darwin,0,0,27,0,0,0,71,41,35,0
1900,Delmar,54,0,0,0,0,0,9,73,66,23
1901,Dennie,0,5,52,100,98,40,0,17,0,19
1902,Dolphus,0,84,70,38,17,0,0,0,0,0
1903,Duke,0,0,0,0,0,0,13,0,25,45
1904,Ebb,0,79,0,4,0,4,0,0,0,0
1905,Ebbie,0,88,69,0,65,44,47,47,86,31
1906,Eber,46,0,0,64,11,56,0,0,0,0
1907,Edna,48,6,0,13,69,43,12,0,0,92
1908,Ellison,0,0,0,0,0,0,90,16,87,70
1909,Elmore,0,0,0,0,0,81,0,0,0,55
1910,Elonzo,18,69,0,0,0,28,79,18,100,77
1911,Emit,0,90,0,0,0,27,0,26,66,45
1912,Emry,23,0,0,97,0,29,69,39,0,94
1913,Ephram,0,0,0,0,12,59,0,0,0,46
1914,Esequiel,0,13,5,0,32,0,20,0,10,37
1915,Essie,77,77,0,0,57,0,0,0,0,0
1916,Esta,17,50,0,0,6,79,81,87,0,37
1917,Ethel,0,0,0,0,0,65,0,0,0,82
1918,Evertt,0,60,0,0,43,88,0,38,44,15
1919,Fayette,0,31,0,18,0,0,0,0,7,38
1920,Flem,0,0,87,12,0,0,0,86,47,0
1921,Fleming,0,0,72,0,0,0,0,70,56,0
1922,Gabe,0,86,0,0,0,19,79,83,91,78
1923,Garner,5,0,0,53,27,25,0,85,0,0
1924,Garnett,52,0,0,0,0,24,70,0,0,0
1925,Golden,0,46,0,74,0,17,0,39,0,84
1926,Graham,54,62,89,0,0,0,0,83,0,72
1927,Gregg,0,85,87,0,0,0,70,0,0,0
1928,Gustaf,0,18,77,0,34,0,0,74,0,0
1929,Gustavus,0,0,0,0,28,82,84,0,0,0
1930,Halbert,39,45,33,0,0,0,85,0,0,64
1931,Hardie,45,0,0,62,0,0,70,91,70,14
1932,Hardin,14,0,0,0,0,76,0,0,49,0
1933,Harvie,34,0,0,66,64,0,72,0,0,67
1934,Harvy,0,0,0,48,0,0,69,0,0,0
1935,Hayes,85,0,0,54,0,0,98,63,61,85
1936,Hilliard,0,0,0,0,0,0,0,0,45,0
1937,Hollis,77,0,0,0,0,96,34,66,0,0
1938,Hubbard,0,43,50,97,80,27,37,0,49,0
1939,Hudson,0,74,0,73,44,0,0,72,0,0
1940,Ida,0,0,0,43,0,16,0,0,49,27
1941,Jared,67,36,15,63,0,19,0,79,0,0
1942,Jere,3,0,66,0,0,21,95,88,0,0
1943,Joesph,77,0,0,53,4,0,0,0,36,0
1944,Johnathan,60,83,0,70,0,79,21,74,49,51
1945,Jonah,0,95,0,27,0,100,0,7,60,0
1946,Julious,42,0,0,0,62,43,0,0,2,84
1947,Juluis,75,0,0,6,0,0,0,69,79,0
1948,Justus,0,0,75,32,0,21,62,96,18,19
1949,Kirby,0,0,0,0,0,51,0,0,0,26
1950,Kyle,0,0,11,0,8,0,2,54,82,0
1951,Lane,50,0,94,0,90,0,0,23,80,0
1952,Lawerence,0,0,42,0,0,0,0,0,0,0
1953,Layton,0,0,65,0,28,0,19,0,38,0
1954,Less,23,0,1,78,0,51,0,49,0,0
1955,Lincoln,0,0,7,0,0,35,92,0,0,92
1956,Linwood,43,0,0,9,37,0,0,0,0,0
1957,Louise,0,0,0,6,10,32,80,0,76,0
1958,Lowell,0,28,69,88,61,73,79,0,0,47
1959,Loy,65,92,0,29,67,0,79,0,0,0
1960,Lucy,20,0,0,0,0,32,0,22,0,0
1961,Malachi,89,0,0,95,0,81,19,0,0,0
1962,Manly,27,44,0,21,19,0,9,78,0,0
1963,Mannie,52,0,0,0,0,0,0,38,0,67
1964,Marcel,92,0,0,0,27,88,76,0,0,65
1965,Marius,0,93,0,0,0,0,14,73,0,60
1966,Marrion,16,0,40,0,0,0,0,0,0,0
1967,Math,2,0,15,0,67,44,27,0,0,0
1968,Mercer,7,0,0,0,0,88,0,1,8,0
1969,Monte,0,99,69,93,0,0,74,0,79,0
1970,Montgomery,0,65,0,92,43,4,0,0,83,6
1971,Nolan,24,0,42,0,92,0,69,0,78,0
1972,Okey,94,3,37,24,50,0,14,0,0,63
1973,Orley,89,0,27,75,14,38,53,17,0,34
1974,Page,90,0,11,0,0,65,0,0,90,0
1975,Philo,0,0,77,75,0,92,0,0,90,90
1976,Primus,23,0,59,49,30,38,56,86,49,0
1977,Prosper,40,77,77,90,0,40,0,4,39,0
1978,Pryor,0,0,0,0,32,0,94,11,64,2
1979,Rene,85,0,0,0,99,0,90,40,0,0
1980,Robin,0,62,0,0,91,0,22,30,0,3
1981,Roll,41,87,37,42,0,0,3,70,45,87
1982,Rolland,0,0,86,0,0,0,60,16,32,0
1983,Seward,79,60,64,62,0,79,0,0,7,0
1984,Shannon,0,0,0,0,30,27,0,47,0,0
1985,Talmage,98,0,59,0,10,0,0,0,0,0
1986,Urban,92,0,0,72,65,0,92,0,0,86
1987,Vaughn,0,0,0,63,0,99,0,33,89,70
1988,Verner,91,75,0,43,0,0,75,51,49,97
1989,Waverly,32,56,78,14,0,0,0,28,46,0
1990,Webster,0,53,39,3,0,0,2,0,58,0
1991,Weldon,0,0,23,64,0,88,78,0,0,0
1992,Wells,0,91,0,40,9,21,0,94,0,0
1993,Wiliam,47,0,46,0,44,89,45,0,99,47
1994,Wilton,81,0,53,0,45,58,0,0,72,41
1995,Wing,0,0,0,0,0,1,0,65,0,0
1996,Wood,66,63,0,0,0,97,20,49,0,0
1997,Wright,100,66,0,57,89,0,0,21,0,0
1998,Ab,36,0,0,0,78,75,0,84,56,40
1999,Add,23,50,61,0,68,0,0,0,76,89
2000,Adelard,33,41,69,26,0,0,23,94,71,58
2001,John,41,53,0,0,0,9,29,0,0,0
2002,William,2,0,0,0,0,0,72,83,45,0
2003,James,0,0,72,35,0,58,17,0,99,23
2004,George,47,96,0,90,10,54,0,6,13,0
2005,Charles,26,0,0,0,0,0,0,94,10,0
2006,Frank,61,64,0,25,0,30,94,0,79,94
2007,Joseph,0,0,52,61,33,5,0,0,58,0
2008,Thomas,0,0,13,0,86,94,0,31,0,37
2009,Henry,42,0,24,90,0,0,0,44,24,15
2010,Robert,39,86,38,2,0,0,10,0,82,0
2011,Edward,65,37,20,53,68,66,43,0,0,0
2012,Harry,80,0,5,0,0,82,0,0,28,0
2013,Walter,62,11,0,43,0,0,10,90,8,0
2014,Arthur,13,0,18,66,0,43,0,0,0,0
2015,Fred,14,0,67,58,19,9,96,93,0,0
2016,Albert,0,0,0,0,0,24,0,0,76,0
2017,Samuel,45,0,68,11,0,0,76,0,4,31
2018,Louis,0,78,21,0,0,0,9,90,0,0
2019,David,0,0,28,74,90,0,0,0,0,0
2020,Clarence,28,43,36,12,62,0,68,0,0,0
2021,Charlie,0,17,22,6,99,0,0,90,0,0
2022,Richard,0,75,0,65,30,33,0,0,39,10
2023,Joe,0,0,0,0,0,0,0,37,65,50
2024,Andrew,0,0,0,50,0,7,0,0,25,0
2025,Will,0,11,74,28,0,0,91,38,0,0
2026,Jesse,75,76,62,0,98,0,0,55,0,0
2027,Ernest,0,0,18,0,0,0,0,44,0,0
2028,Oscar,0,0,0,98,0,0,70,14,0,39
2029,Daniel,0,0,0,0,0,56,97,0,81,15
2030,Sam,0,0,0,61,19,0,0,73,0,0
2031,Willie,3,27,0,21,19,93,0,26,0,64
2032,Alfred,97,26,0,0,0,0,100,0,92,14
2033,Roy,0,18,67,48,0,0,52,0,0,100
2034,Benjamin,0,0,80,0,5,0,0,68,0,0
2035,Carl,0,34,0,2,0,0,0,89,0,0
2036,Peter,0,0,0,0,0,8,0,0,0,73
2037,Frederick,5,88,47,2,60,0,0,0,73,4
2038,Elmer,84,0,0,0,0,0,15,0,99,28
2039,Lewis,25,0,74,49,99,98,0,0,36,0
2040,Herbert,95,0,41,69,0,18,0,68,0,0
2041,Lee,52,6,33,33,0,95,0,84,0,19
2042,Howard,29,0,0,0,0,0,81,0,0,0
2043,Ralph,35,0,20,0,0,0,49,0,0,0
2044,Paul,81,24,83,0,100,0,85,59,0,17
2045,Jim,26,0,0,66,23,97,0,47,20,28
2046,Jacob,69,27,52,88,16,0,47,26,13,0
2047,Tom,81,50,53,0,0,0,0,0,0,63
2048,Martin,0,56,99,0,58,21,12,0,35,0
2049,Earl,0,0,99,63,0,0,11,44,72,24
2050,Claude,95,29,23,0,98,0,70,36,69,0
2051,Herman,0,34,0,0,0,0,10,0,0,70
2052,Bert,52,0,0,0,0,0,15,0,0,86
2053,Eugene,80,71,13,0,50,0,82,48,23,51
2054,Ed,0,16,79,0,41,0,0,0,15,0
2055,Ben,94,64,0,77,87,0,0,8,0,99
2056,Francis,67,0,0,0,81,70,0,0,0,0
2057,Michael,0,3,0,37,0,57,90,55,69,0
2058,Edgar,0,0,0,0,0,0,83,66,98,0
2059,Edwin,61,0,23,0,33,0,96,5,0,0
2060,Chester,0,91,0,0,0,0,0,0,97,43
2061,Harvey,0,0,0,43,29,19,1,91,75,68
2062,Clyde,0,0,40,0,77,96,42,0,0,0
2063,Lawrence,0,0,22,80,93,0,0,0,31,0
2064,Luther,0,0,0,0,95,0,76,31,0,0
2065,Isaac,95,0,0,16,0,0,28,28,0,36
2066,Jack,0,89,0,88,0,39,67,84,98,0
2067,Charley,0,45,0,0,89,1,0,0,37,75
2068,Guy,55,60,0,0,88,0,0,95,0,78
2069,Otto,0,52,90,88,12,0,64,0,18,0
2070,Patrick,0,0,28,0,0,0,85,54,7,0
2071,Ira,0,24,82,93,0,27,0,0,0,54
2072,Oliver,67,23,0,0,14,0,92,20,30,0
2073,Hugh,0,0,0,25,23,0,0,0,0,0
2074,August,20,30,13,0,0,0,9,10,28,20
2075,Theodore,31,0,0,22,29,0,0,0,0,96
2076,Floyd,0,77,0,0,79,34,0,88,53,2
2077,Leonard,91,49,0,0,0,0,56,0,0,0
2078,Raymond,0,33,51,34,0,27,0,94,0,23
2079,Alexander,43,55,43,0,0,0,10,85,0,0
2080,Allen,0,0,0,0,72,0,0,0,0,62
2081,Stephen,82,0,0,45,72,0,25,28,0,95
2082,Archie,0,23,38,41,90,7,56,84,0,93
2083,Ray,0,0,21,35,0,0,0,77,0,4
2084,Jessie,96,88,42,0,0,0,69,42,65,4
2085,Homer,22,0,0,0,0,0,0,40,0,13
2086,Warren,0,78,3,13,0,19,41,82,21,0
2087,Philip,75,67,0,86,46,56,72,62,0,0
2088,Horace,0,59,0,39,0,7,0,61,0,54
2089,Alex,19,0,0,0,8,0,0,97,0,0
2090,Eddie,45,83,12,0,0,51,0,0,60,67
2091,Julius,35,0,0,0,13,94,0,39,69,0
2092,Emil,76,0,52,47,93,0,74,0,0,94
2093,Marion,0,88,74,93,0,1,21,0,0,68
2094,Clifford,95,0,0,0,0,91,0,0,75,0
2095,Milton,27,93,0,87,0,0,0,0,0,0
2096,Leroy,28,49,54,0,0,4,81,23,46,0
2097,Dan,0,68,51,71,0,0,20,0,70,0
2098,Rufus,0,0,91,56,88,82,62,0,0,4
2099,Leo,5,0,82,0,0,76,0,0,0,0
2100,Sidney,0,63,0,20,94,0,0,0,31,0
2101,Mack,0,71,0,0,63,0,57,0,81,100
2102,Wesley,0,0,0,81,0,1,52,0,0,99
2103,Bernard,0,67,6,56,0,53,0,91,0,0
2104,Willis,0,0,96,72,99,0,1,81,97,4
2105,Anthony,0,0,0,94,0,0,56,0,0,18
2106,Dave,92,0,37,0,72,0,0,17,77,80
2107,Everett,15,67,52,0,92,0,0,0,0,0
2108,Dennis,15,0,0,0,73,0,56,9,0,100
2109,Amos,13,20,0,0,0,0,70,0,45,0
2110,Lester,0,0,91,0,0,0,31,24,83,0
2111,Alonzo,32,0,0,0,45,72,0,0,82,78
2112,Perry,0,0,0,34,12,23,0,88,0,0
2113,Alvin,0,39,0,44,0,0,0,29,0,69
2114,Leon,32,0,19,0,12,0,0,38,58,40
2115,Harold,31,72,0,92,84,0,0,29,97,0
2116,Percy,74,37,30,63,90,0,0,80,0,66
2117,Calvin,0,36,50,0,0,87,11,0,100,0
2118,Jess,0,69,24,0,21,0,45,0,0,0
2119,Leslie,100,78,0,0,92,58,52,86,0,14
2120,Lloyd,0,0,0,90,0,0,0,0,0,65
2121,Gus,86,0,0,0,0,51,0,74,74,79
2122,Otis,0,92,7,0,44,0,0,84,0,0
2123,Adam,10,93,0,0,22,0,9,90,0,0
2124,Nathan,25,0,33,89,0,0,0,71,0,0
2125,Franklin,100,0,0,0,19,0,0,0,63,0
2126,Elijah,0,52,28,0,80,0,60,0,65,0
2127,Matthew,92,0,98,73,0,1,78,35,0,32
2128,Victor,0,0,54,53,0,0,40,0,0,0
2129,Noah,0,46,0,27,23,0,5,86,89,46
2130,Cornelius,96,0,75,35,0,34,0,89,55,0
2131,Norman,0,85,94,8,80,0,23,36,0,0
2132,Jerry,0,47,0,73,9,0,96,0,95,90
2133,Levi,41,0,59,0,61,0,0,0,21,0
2134,Earnest,50,17,0,0,42,0,4,72,0,0
2135,Hiram,19,33,65,74,20,80,75,22,0,0
2136,Nelson,51,35,0,48,23,0,0,0,0,0
2137,Phillip,50,0,66,0,49,87,98,3,0,14
2138,Wallace,37,49,0,0,0,51,0,0,0,10
2139,Maurice,79,39,87,39,0,28,31,0,75,0
2140,Elbert,0,0,0,8,0,0,51,89,0,0
2141,Emmett,86,58,0,0,29,74,0,12,23,95
2142,Jake,0,0,46,37,0,0,0,0,71,0
2143,Ross,46,69,0,95,0,0,92,0,37,37
2144,Jose,44,0,84,0,0,63,5,8,10,67
2145,Adolph,0,35,58,0,44,63,0,23,0,68
2146,Eli,53,0,0,83,0,66,50,98,8,65
2147,Moses,16,0,0,68,75,12,79,65,0,0
2148,Manuel,19,16,0,0,0,0,0,0,80,23
2149,Silas,0,0,98,93,0,0,0,66,0,0
2150,Wiley,0,0,94,0,47,0,0,0,99,68
2151,Abraham,0,47,92,1,26,30,72,7,9,0
2152,Felix,0,54,0,74,15,37,19,80,88,57
2153,Christopher,4,34,68,0,0,0,70,81,64,0
2154,Claud,21,0,3,18,0,0,62,31,91,21
2155,Mark,0,0,0,0,0,0,0,0,21,14
2156,Mike,0,0,0,0,61,97,0,0,26,0
2157,Gilbert,0,86,0,0,0,0,0,0,0,0
2158,Jasper,0,31,0,20,0,17,0,0,0,0
2159,Ellis,0,24,0,0,99,80,0,0,65,32
2160,Melvin,0,86,0,90,15,0,0,0,0,0
2161,Aaron,70,0,9,0,73,0,0,0,0,0
2162,Alva,0,0,0,70,83,0,65,0,0,0
2163,Marshall,0,72,48,81,92,80,0,34,98,82
2164,Willard,0,19,36,22,0,66,0,3,79,57
2165,Wilson,51,91,83,0,74,0,12,0,12,95
2166,Jeff,32,0,90,0,0,56,41,7,0,16
2167,Morris,0,0,67,0,0,79,90,26,45,0
2168,Roscoe,98,0,83,0,0,8,19,90,0,12
2169,Wilbur,0,63,88,0,7,8,0,40,0,19
2170,Jay,96,0,19,0,68,0,0,0,0,84
2171,Virgil,8,26,0,91,90,99,0,63,42,72
2172,Clinton,0,0,21,72,76,0,7,0,0,0
2173,Lonnie,10,0,30,0,0,0,0,86,0,0
2174,Ollie,0,20,0,23,75,0,0,15,71,7
2175,Simon,0,0,0,0,42,48,0,0,0,3
2176,Mose,0,6,0,68,0,100,25,0,0,0
2177,Fredrick,0,0,91,2,0,23,33,9,68,6
2178,Harrison,56,57,77,69,0,0,0,0,65,71
2179,Monroe,53,69,68,84,0,0,0,94,0,0
2180,Stanley,45,10,0,73,0,50,100,0,0,81
2181,Harley,0,0,92,0,94,67,0,40,37,32
2182,Max,16,34,0,0,0,0,54,0,73,60
2183,Sylvester,0,35,0,0,95,52,23,0,41,100
2184,Reuben,0,0,63,0,0,99,88,0,0,39
2185,Russell,49,0,0,0,71,32,0,86,0,0
2186,Edmund,0,28,99,80,11,0,0,0,0,100
2187,Timothy,0,85,78,0,80,0,0,77,0,0
2188,Curtis,0,0,5,0,0,0,0,46,19,50
2189,Millard,0,0,0,0,0,0,0,57,0,0
2190,Garfield,88,89,82,0,88,0,0,0,0,57
2191,Ike,40,47,0,0,47,0,0,0,0,45
2192,Ora,45,17,0,0,62,0,0,0,44,0
2193,Bruce,0,81,0,0,71,0,99,22,80,0
2194,Byron,78,13,30,0,0,0,10,0,41,64
2195,Irvin,94,56,0,0,51,0,84,48,0,0
2196,Nicholas,0,8,38,0,0,0,0,0,0,6
2197,Augustus,50,88,0,66,0,0,0,0,0,83
2198,Austin,59,0,0,73,67,71,52,0,46,0
2199,Owen,0,23,0,0,13,100,51,82,74,0
2200,Anton,0,100,50,60,58,38,0,0,15,0
2201,Marvin,36,27,0,61,0,17,0,92,5,91
2202,Wade,0,0,0,86,81,67,51,58,0,0
2203,Edd,48,49,0,25,19,4,88,43,0,7
2204,Steve,0,0,0,46,0,0,2,93,89,0
2205,Asa,0,43,0,0,41,34,32,5,51,24
2206,Columbus,37,3,77,71,35,0,97,0,0,0
2207,Bill,0,84,0,54,99,0,0,87,0,0
2208,Irving,0,52,0,35,0,61,89,0,22,63
2209,Newton,0,62,0,0,70,0,0,0,0,0
2210,Clayton,0,0,0,0,0,67,89,70,0,0
2211,Pete,0,73,0,2,32,7,0,0,0,0
2212,Bob,0,6,94,0,4,50,0,33,0,0
2213,Dock,0,48,0,67,55,12,66,0,0,0
2214,Johnnie,0,45,28,0,0,0,0,69,56,0
2215,Anderson,85,12,0,0,88,0,69,0,63,0
2216,Pearl,0,0,16,0,12,0,0,29,78,0
2217,Elias,58,76,0,0,27,0,0,0,13,0
2218,Gustave,38,0,0,78,52,0,0,40,20,0
2219,Nathaniel,20,0,0,52,31,0,0,97,0,53
2220,Grover,0,48,0,36,75,0,81,0,12,0
2221,Arch,70,0,77,64,0,30,0,8,79,56
2222,Clark,0,0,0,0,0,0,0,0,0,24
2223,Joel,58,0,0,0,43,0,90,0,0,0
2224,Riley,0,31,76,0,52,0,90,27,0,0
2225,Cecil,91,46,44,0,0,5,52,0,0,48
2226,Emery,0,0,0,0,0,89,4,2,0,0
2227,Vernon,9,0,0,0,0,29,0,50,0,70
2228,Barney,0,51,37,0,26,0,48,64,10,69
2229,Lon,31,51,0,93,21,0,92,0,0,0
2230,Rudolph,0,6,0,0,0,18,0,8,98,73
2231,Andy,0,0,5,33,23,0,35,30,53,0
2232,Clifton,0,1,0,0,20,0,63,0,79,51
2233,Glenn,0,78,0,82,0,0,92,0,0,67
2234,Solomon,60,94,0,55,0,0,64,0,0,0
2235,Abe,0,0,78,91,34,0,0,0,0,0
2236,Joshua,0,0,0,98,17,0,0,0,86,82
2237,Sherman,0,0,41,0,0,93,37,34,0,60
2238,Christian,54,36,0,55,0,0,4,10,3,62
2239,Hubert,62,0,47,54,69,36,16,0,0,22
2240,Jackson,0,98,0,0,42,0,96,0,41,0
2241,Preston,97,79,7,69,0,91,0,2,42,96
2242,Donald,0,0,0,0,0,0,0,0,0,23
2243,Ferdinand,0,99,96,0,0,66,76,22,86,0
2244,Scott,0,96,65,58,9,0,33,74,22,64
2245,Conrad,65,89,73,36,51,12,0,53,0,0
2246,Enoch,0,0,40,0,0,0,0,68,0,0
2247,Mathew,55,94,26,0,11,0,0,90,8,0
2248,Chas,0,0,13,56,72,36,0,0,0,0
2249,Cyrus,0,96,0,0,0,0,0,0,65,0
2250,Delbert,0,19,55,0,11,0,47,0,0,0
2251,Don,59,0,2,40,0,78,56,7,86,0
2252,Louie,0,70,0,37,53,47,0,58,79,0
2253,Marcus,95,55,27,0,90,0,0,0,97,71
2254,Orville,73,49,0,69,92,1,0,0,40,0
2255,Tony,0,0,46,0,31,56,0,89,23,80
2256,Van,70,0,0,0,0,71,89,0,30,55
2257,Emanuel,0,0,17,0,75,0,58,0,0,0
2258,Ervin,0,77,0,0,39,82,45,33,67,0
2259,Luke,0,0,0,0,59,13,0,0,0,0
2260,Major,81,72,0,0,64,37,0,0,0,0
2261,Miles,88,0,0,0,0,87,78,0,4,17
2262,Gustav,0,0,21,0,0,12,0,0,81,77
2263,Jerome,0,49,0,0,0,87,22,0,99,0
2264,Lemuel,0,0,5,56,0,11,0,0,0,0
2265,Arnold,0,0,53,75,0,0,12,66,0,35
2266,Lucius,0,0,0,0,15,0,0,0,57,90
2267,Ezra,0,20,66,45,0,0,0,0,73,0
2268,Grant,65,41,41,0,46,15,0,0,50,0
2269,Julian,0,0,96,95,0,63,9,0,0,42
2270,Lorenzo,0,0,0,95,0,0,0,0,0,0
2271,Lyman,58,68,0,0,3,0,19,0,44,68
2272,Karl,67,0,60,56,0,69,90,50,48,0
2273,Chris,0,36,0,0,77,0,0,100,0,0
2274,Edmond,0,0,70,0,0,72,93,0,2,0
2275,Juan,0,30,2,46,93,41,25,0,0,0
2276,Winfield,0,0,0,75,0,0,0,0,0,0
2277,Ambrose,74,0,7,0,0,51,93,0,0,0
2278,Burton,0,0,0,36,30,66,65,83,20,64
2279,Emory,0,0,84,0,0,0,39,74,73,30
